etngrp_src,geslacht_src,lft_src,etngrp_dst,geslacht_dst,lft_dst,n
Marokkaans,Vrouw,"[0,20)",Overig,Vrouw,"[30,40)",50
Marokkaans,Vrouw,"[20,30)",Autochtoon,Man,"[0,20)",420
Marokkaans,Vrouw,"[20,30)",Autochtoon,Man,"[20,30)",40
Marokkaans,Vrouw,"[20,30)",Autochtoon,Man,"[30,40)",20
Marokkaans,Vrouw,"[20,30)",Autochtoon,Vrouw,"[0,20)",410
Marokkaans,Vrouw,"[20,30)",Autochtoon,Vrouw,"[20,30)",10
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[0,20)",2870
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[20,30)",1990
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[30,40)",12740
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[40,50)",670
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[50,60)",1360
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[60,70)",490
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[70,80)",360
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[0,20)",2040
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[20,30)",1130
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[30,40)",340
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[40,50)",1070
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[50,60)",1040
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[60,70)",500
Marokkaans,Vrouw,"[20,30)",Overig,Man,"[0,20)",50
Marokkaans,Vrouw,"[20,30)",Overig,Man,"[20,30)",40
Marokkaans,Vrouw,"[20,30)",Overig,Man,"[30,40)",10
Marokkaans,Vrouw,"[20,30)",Overig,Vrouw,"[0,20)",30
Marokkaans,Vrouw,"[20,30)",Surinaams,Man,"[20,30)",10
Marokkaans,Vrouw,"[30,40)",Autochtoon,Man,"[0,20)",1010
Marokkaans,Vrouw,"[30,40)",Autochtoon,Man,"[30,40)",130
Marokkaans,Vrouw,"[30,40)",Autochtoon,Man,"[40,50)",40
Marokkaans,Vrouw,"[30,40)",Autochtoon,Vrouw,"[0,20)",950
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[0,20)",4980
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[20,30)",330
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[30,40)",5490
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[40,50)",12020
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[50,60)",3160
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[60,70)",110
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[70,80)",100
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[0,20)",4680
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[20,30)",340
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[30,40)",130
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[50,60)",230
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[60,70)",130
Marokkaans,Vrouw,"[30,40)",Overig,Man,"[0,20)",90
Marokkaans,Vrouw,"[30,40)",Overig,Man,"[30,40)",110
Marokkaans,Vrouw,"[30,40)",Overig,Man,"[40,50)",30
Marokkaans,Vrouw,"[30,40)",Overig,Vrouw,"[0,20)",70
Marokkaans,Vrouw,"[30,40)",Surinaams,Man,"[30,40)",40
Marokkaans,Vrouw,"[30,40)",Turks,Man,"[30,40)",10
Marokkaans,Vrouw,"[40,50)",Autochtoon,Man,"[0,20)",100
Marokkaans,Vrouw,"[40,50)",Autochtoon,Man,"[40,50)",40
Marokkaans,Vrouw,"[40,50)",Autochtoon,Vrouw,"[0,20)",110
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[0,20)",5600
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[20,30)",1380
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[30,40)",1360
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[40,50)",9220
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[50,60)",13650
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[60,70)",2690
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[70,80)",20
Marokkaans,Vrouw,"[40,50)",Marokkaans,Vrouw,"[0,20)",4860
Marokkaans,Vrouw,"[40,50)",Marokkaans,Vrouw,"[20,30)",1070
Marokkaans,Vrouw,"[40,50)",Overig,Man,"[0,20)",50
Marokkaans,Vrouw,"[40,50)",Overig,Man,"[40,50)",20
Marokkaans,Vrouw,"[40,50)",Overig,Man,"[50,60)",20
Marokkaans,Vrouw,"[40,50)",Overig,Vrouw,"[0,20)",40
Marokkaans,Vrouw,"[50,60)",Autochtoon,Man,"[0,20)",10
Marokkaans,Vrouw,"[50,60)",Autochtoon,Vrouw,"[0,20)",10
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[0,20)",1170
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[20,30)",1250
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[30,40)",280
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[40,50)",730
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[50,60)",4090
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[60,70)",15730
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[70,80)",4520
Marokkaans,Vrouw,"[50,60)",Marokkaans,Vrouw,"[0,20)",1230
Marokkaans,Vrouw,"[50,60)",Marokkaans,Vrouw,"[20,30)",1040
Marokkaans,Vrouw,"[50,60)",Marokkaans,Vrouw,"[30,40)",230
Marokkaans,Vrouw,"[50,60)",Overig,Man,"[50,60)",930
Marokkaans,Vrouw,"[50,60)",Overig,Man,"[60,70)",10
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[0,20)",150
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[20,30)",480
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[30,40)",310
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[50,60)",20
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[60,70)",19110
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[70,80)",18690
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[80,120]",20
Marokkaans,Vrouw,"[60,70)",Marokkaans,Vrouw,"[0,20)",100
Marokkaans,Vrouw,"[60,70)",Marokkaans,Vrouw,"[20,30)",500
Marokkaans,Vrouw,"[60,70)",Marokkaans,Vrouw,"[30,40)",130
Marokkaans,Vrouw,"[60,70)",Overig,Man,"[60,70)",400
Marokkaans,Vrouw,"[70,80)",Marokkaans,Man,"[0,20)",10
Marokkaans,Vrouw,"[70,80)",Marokkaans,Man,"[30,40)",140
Marokkaans,Vrouw,"[70,80)",Marokkaans,Man,"[70,80)",7390
Marokkaans,Vrouw,"[70,80)",Marokkaans,Man,"[80,120]",13090
Overig,Man,"[0,20)",Autochtoon,Man,"[0,20)",170
Overig,Man,"[0,20)",Autochtoon,Man,"[20,30)",80
Overig,Man,"[0,20)",Autochtoon,Man,"[30,40)",990
Overig,Man,"[0,20)",Autochtoon,Man,"[40,50)",1840
Overig,Man,"[0,20)",Autochtoon,Man,"[50,60)",2140
Overig,Man,"[0,20)",Autochtoon,Man,"[60,70)",170
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",170
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",120
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",1240
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",1690
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",15690
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",20
Overig,Man,"[0,20)",Marokkaans,Man,"[0,20)",80
Overig,Man,"[0,20)",Marokkaans,Man,"[20,30)",20
Overig,Man,"[0,20)",Marokkaans,Man,"[30,40)",60
Overig,Man,"[0,20)",Marokkaans,Man,"[40,50)",140
Overig,Man,"[0,20)",Marokkaans,Man,"[50,60)",20
Overig,Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",60
Overig,Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",50
Overig,Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",90
Overig,Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",50
Overig,Man,"[0,20)",Overig,Man,"[0,20)",594280
Overig,Man,"[0,20)",Overig,Man,"[20,30)",1470
Overig,Man,"[0,20)",Overig,Man,"[30,40)",5690
Overig,Man,"[0,20)",Overig,Man,"[40,50)",4830
Overig,Man,"[0,20)",Overig,Man,"[50,60)",23990
Overig,Man,"[0,20)",Overig,Man,"[60,70)",510
Overig,Man,"[0,20)",Overig,Man,"[70,80)",80
Overig,Man,"[0,20)",Overig,Vrouw,"[0,20)",13960
Overig,Man,"[0,20)",Overig,Vrouw,"[20,30)",4400
Overig,Man,"[0,20)",Overig,Vrouw,"[30,40)",9620
Overig,Man,"[0,20)",Overig,Vrouw,"[40,50)",12740
Overig,Man,"[0,20)",Overig,Vrouw,"[50,60)",53040
Overig,Man,"[0,20)",Overig,Vrouw,"[60,70)",130
Overig,Man,"[0,20)",Overig,Vrouw,"[70,80)",10
Overig,Man,"[0,20)",Surinaams,Man,"[0,20)",50
Overig,Man,"[0,20)",Surinaams,Man,"[20,30)",30
Overig,Man,"[0,20)",Surinaams,Man,"[30,40)",100
Overig,Man,"[0,20)",Surinaams,Man,"[40,50)",130
Overig,Man,"[0,20)",Surinaams,Man,"[50,60)",160
Overig,Man,"[0,20)",Surinaams,Vrouw,"[0,20)",50
Overig,Man,"[0,20)",Surinaams,Vrouw,"[20,30)",60
Overig,Man,"[0,20)",Surinaams,Vrouw,"[30,40)",160
Overig,Man,"[0,20)",Surinaams,Vrouw,"[40,50)",100
Overig,Man,"[0,20)",Surinaams,Vrouw,"[50,60)",40
Overig,Man,"[0,20)",Turks,Man,"[0,20)",20
Overig,Man,"[0,20)",Turks,Man,"[30,40)",70
Overig,Man,"[0,20)",Turks,Man,"[40,50)",90
Overig,Man,"[0,20)",Turks,Man,"[50,60)",20
Overig,Man,"[0,20)",Turks,Vrouw,"[0,20)",20
Overig,Man,"[0,20)",Turks,Vrouw,"[30,40)",50
Overig,Man,"[0,20)",Turks,Vrouw,"[40,50)",10
Overig,Man,"[20,30)",Autochtoon,Man,"[0,20)",140
Overig,Man,"[20,30)",Autochtoon,Man,"[20,30)",1130
Overig,Man,"[20,30)",Autochtoon,Man,"[30,40)",180
Overig,Man,"[20,30)",Autochtoon,Man,"[40,50)",50
Overig,Man,"[20,30)",Autochtoon,Man,"[50,60)",260
Overig,Man,"[20,30)",Autochtoon,Man,"[60,70)",130
Overig,Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",90
Overig,Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",3080
Overig,Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",320
Overig,Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",80
Overig,Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",420
Overig,Man,"[20,30)",Autochtoon,Vrouw,"[60,70)",160
Overig,Man,"[20,30)",Marokkaans,Man,"[20,30)",20
Overig,Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",40
Overig,Man,"[20,30)",Overig,Man,"[0,20)",1470
Overig,Man,"[20,30)",Overig,Man,"[20,30)",3140
Overig,Man,"[20,30)",Overig,Man,"[30,40)",146080
Overig,Man,"[20,30)",Overig,Man,"[40,50)",200
Overig,Man,"[20,30)",Overig,Man,"[50,60)",900
Overig,Man,"[20,30)",Overig,Man,"[60,70)",590
Overig,Man,"[20,30)",Overig,Man,"[70,80)",20
Overig,Man,"[20,30)",Overig,Vrouw,"[0,20)",1300
Overig,Man,"[20,30)",Overig,Vrouw,"[20,30)",28130
Overig,Man,"[20,30)",Overig,Vrouw,"[30,40)",4040
Overig,Man,"[20,30)",Overig,Vrouw,"[40,50)",1040
Overig,Man,"[20,30)",Overig,Vrouw,"[50,60)",1950
Overig,Man,"[20,30)",Overig,Vrouw,"[60,70)",990
Overig,Man,"[20,30)",Surinaams,Man,"[20,30)",40
Overig,Man,"[20,30)",Surinaams,Vrouw,"[0,20)",10
Overig,Man,"[20,30)",Surinaams,Vrouw,"[20,30)",100
Overig,Man,"[20,30)",Surinaams,Vrouw,"[30,40)",10
Overig,Man,"[20,30)",Turks,Vrouw,"[20,30)",20
Overig,Man,"[30,40)",Autochtoon,Man,"[0,20)",1050
Overig,Man,"[30,40)",Autochtoon,Man,"[20,30)",170
Overig,Man,"[30,40)",Autochtoon,Man,"[30,40)",480
Overig,Man,"[30,40)",Autochtoon,Man,"[40,50)",270
Overig,Man,"[30,40)",Autochtoon,Man,"[50,60)",250
Overig,Man,"[30,40)",Autochtoon,Man,"[60,70)",30
Overig,Man,"[30,40)",Autochtoon,Vrouw,"[0,20)",960
Overig,Man,"[30,40)",Autochtoon,Vrouw,"[20,30)",1710
Overig,Man,"[30,40)",Autochtoon,Vrouw,"[30,40)",5190
Overig,Man,"[30,40)",Autochtoon,Vrouw,"[40,50)",620
Overig,Man,"[30,40)",Autochtoon,Vrouw,"[60,70)",80
Overig,Man,"[30,40)",Marokkaans,Man,"[0,20)",10
Overig,Man,"[30,40)",Marokkaans,Man,"[20,30)",10
Overig,Man,"[30,40)",Marokkaans,Vrouw,"[0,20)",60
Overig,Man,"[30,40)",Marokkaans,Vrouw,"[20,30)",10
Overig,Man,"[30,40)",Marokkaans,Vrouw,"[30,40)",110
Overig,Man,"[30,40)",Overig,Man,"[0,20)",5690
Overig,Man,"[30,40)",Overig,Man,"[20,30)",146080
Overig,Man,"[30,40)",Overig,Man,"[30,40)",1220
Overig,Man,"[30,40)",Overig,Man,"[40,50)",15970
Overig,Man,"[30,40)",Overig,Man,"[50,60)",130
Overig,Man,"[30,40)",Overig,Man,"[60,70)",320
Overig,Man,"[30,40)",Overig,Vrouw,"[0,20)",4900
Overig,Man,"[30,40)",Overig,Vrouw,"[20,30)",45170
Overig,Man,"[30,40)",Overig,Vrouw,"[30,40)",449440
Overig,Man,"[30,40)",Overig,Vrouw,"[40,50)",9560
Overig,Man,"[30,40)",Overig,Vrouw,"[50,60)",540
Overig,Man,"[30,40)",Overig,Vrouw,"[60,70)",1010
Overig,Man,"[30,40)",Overig,Vrouw,"[70,80)",10
Overig,Man,"[30,40)",Surinaams,Man,"[0,20)",50
Overig,Man,"[30,40)",Surinaams,Man,"[30,40)",10
Overig,Man,"[30,40)",Surinaams,Vrouw,"[0,20)",90
Overig,Man,"[30,40)",Surinaams,Vrouw,"[20,30)",70
Overig,Man,"[30,40)",Surinaams,Vrouw,"[30,40)",280
Overig,Man,"[30,40)",Surinaams,Vrouw,"[40,50)",10
Overig,Man,"[30,40)",Turks,Vrouw,"[20,30)",10
Overig,Man,"[30,40)",Turks,Vrouw,"[30,40)",140
Overig,Man,"[40,50)",Autochtoon,Man,"[0,20)",1370
Overig,Man,"[40,50)",Autochtoon,Man,"[20,30)",20
Overig,Man,"[40,50)",Autochtoon,Man,"[30,40)",110
Overig,Man,"[40,50)",Autochtoon,Man,"[40,50)",800
Overig,Man,"[40,50)",Autochtoon,Man,"[50,60)",190
Overig,Man,"[40,50)",Autochtoon,Vrouw,"[0,20)",1280
Overig,Man,"[40,50)",Autochtoon,Vrouw,"[20,30)",80
Overig,Man,"[40,50)",Autochtoon,Vrouw,"[30,40)",4750
Overig,Man,"[40,50)",Autochtoon,Vrouw,"[40,50)",4650
Overig,Man,"[40,50)",Autochtoon,Vrouw,"[50,60)",1550
Overig,Man,"[40,50)",Marokkaans,Man,"[0,20)",50
Overig,Man,"[40,50)",Marokkaans,Man,"[30,40)",10
Overig,Man,"[40,50)",Marokkaans,Vrouw,"[0,20)",60
Overig,Man,"[40,50)",Marokkaans,Vrouw,"[30,40)",30
Overig,Man,"[40,50)",Marokkaans,Vrouw,"[40,50)",20
Overig,Man,"[40,50)",Overig,Man,"[0,20)",4830
Overig,Man,"[40,50)",Overig,Man,"[20,30)",200
Overig,Man,"[40,50)",Overig,Man,"[30,40)",15970
Overig,Man,"[40,50)",Overig,Man,"[40,50)",3730
Overig,Man,"[40,50)",Overig,Man,"[50,60)",700
Overig,Man,"[40,50)",Overig,Vrouw,"[0,20)",6940
Overig,Man,"[40,50)",Overig,Vrouw,"[20,30)",680
Overig,Man,"[40,50)",Overig,Vrouw,"[30,40)",34070
Overig,Man,"[40,50)",Overig,Vrouw,"[40,50)",27120
Overig,Man,"[40,50)",Overig,Vrouw,"[50,60)",420
Overig,Man,"[40,50)",Overig,Vrouw,"[60,70)",60
Overig,Man,"[40,50)",Surinaams,Man,"[0,20)",80
Overig,Man,"[40,50)",Surinaams,Man,"[30,40)",10
Overig,Man,"[40,50)",Surinaams,Vrouw,"[0,20)",120
Overig,Man,"[40,50)",Surinaams,Vrouw,"[30,40)",100
Overig,Man,"[40,50)",Surinaams,Vrouw,"[40,50)",210
Overig,Man,"[40,50)",Surinaams,Vrouw,"[50,60)",10
Overig,Man,"[40,50)",Turks,Man,"[0,20)",10
Overig,Man,"[40,50)",Turks,Vrouw,"[0,20)",10
Overig,Man,"[40,50)",Turks,Vrouw,"[40,50)",10
Overig,Man,"[50,60)",Autochtoon,Man,"[0,20)",710
Overig,Man,"[50,60)",Autochtoon,Man,"[20,30)",180
Overig,Man,"[50,60)",Autochtoon,Man,"[40,50)",130
Overig,Man,"[50,60)",Autochtoon,Man,"[50,60)",2990
Overig,Man,"[50,60)",Autochtoon,Man,"[60,70)",940
Overig,Man,"[50,60)",Autochtoon,Vrouw,"[0,20)",540
Overig,Man,"[50,60)",Autochtoon,Vrouw,"[20,30)",120
Overig,Man,"[50,60)",Autochtoon,Vrouw,"[30,40)",110
Overig,Man,"[50,60)",Autochtoon,Vrouw,"[40,50)",2820
Overig,Man,"[50,60)",Autochtoon,Vrouw,"[50,60)",8030
Overig,Man,"[50,60)",Autochtoon,Vrouw,"[60,70)",1130
Overig,Man,"[50,60)",Marokkaans,Man,"[0,20)",100
Overig,Man,"[50,60)",Marokkaans,Man,"[20,30)",10
Overig,Man,"[50,60)",Marokkaans,Vrouw,"[0,20)",80
Overig,Man,"[50,60)",Marokkaans,Vrouw,"[40,50)",20
Overig,Man,"[50,60)",Marokkaans,Vrouw,"[50,60)",930
Overig,Man,"[50,60)",Overig,Man,"[0,20)",23990
Overig,Man,"[50,60)",Overig,Man,"[20,30)",900
Overig,Man,"[50,60)",Overig,Man,"[30,40)",130
Overig,Man,"[50,60)",Overig,Man,"[40,50)",700
Overig,Man,"[50,60)",Overig,Man,"[50,60)",230
Overig,Man,"[50,60)",Overig,Man,"[60,70)",50
Overig,Man,"[50,60)",Overig,Vrouw,"[0,20)",2840
Overig,Man,"[50,60)",Overig,Vrouw,"[20,30)",3720
Overig,Man,"[50,60)",Overig,Vrouw,"[30,40)",2520
Overig,Man,"[50,60)",Overig,Vrouw,"[40,50)",30650
Overig,Man,"[50,60)",Overig,Vrouw,"[50,60)",46650
Overig,Man,"[50,60)",Overig,Vrouw,"[60,70)",840
Overig,Man,"[50,60)",Surinaams,Man,"[0,20)",70
Overig,Man,"[50,60)",Surinaams,Man,"[20,30)",10
Overig,Man,"[50,60)",Surinaams,Vrouw,"[0,20)",30
Overig,Man,"[50,60)",Surinaams,Vrouw,"[40,50)",570
Overig,Man,"[50,60)",Surinaams,Vrouw,"[50,60)",80
Overig,Man,"[60,70)",Autochtoon,Man,"[0,20)",80
Overig,Man,"[60,70)",Autochtoon,Man,"[20,30)",100
Overig,Man,"[60,70)",Autochtoon,Man,"[30,40)",10
Overig,Man,"[60,70)",Autochtoon,Man,"[50,60)",760
Overig,Man,"[60,70)",Autochtoon,Man,"[60,70)",460
Overig,Man,"[60,70)",Autochtoon,Vrouw,"[0,20)",70
Overig,Man,"[60,70)",Autochtoon,Vrouw,"[20,30)",90
Overig,Man,"[60,70)",Autochtoon,Vrouw,"[40,50)",160
Overig,Man,"[60,70)",Autochtoon,Vrouw,"[50,60)",2100
Overig,Man,"[60,70)",Autochtoon,Vrouw,"[60,70)",11300
Overig,Man,"[60,70)",Autochtoon,Vrouw,"[70,80)",420
Overig,Man,"[60,70)",Marokkaans,Man,"[0,20)",10
Overig,Man,"[60,70)",Marokkaans,Vrouw,"[0,20)",20
Overig,Man,"[60,70)",Marokkaans,Vrouw,"[50,60)",10
Overig,Man,"[60,70)",Marokkaans,Vrouw,"[60,70)",400
Overig,Man,"[60,70)",Overig,Man,"[0,20)",510
Overig,Man,"[60,70)",Overig,Man,"[20,30)",590
Overig,Man,"[60,70)",Overig,Man,"[30,40)",320
Overig,Man,"[60,70)",Overig,Man,"[50,60)",50
Overig,Man,"[60,70)",Overig,Man,"[60,70)",10
Overig,Man,"[60,70)",Overig,Vrouw,"[0,20)",580
Overig,Man,"[60,70)",Overig,Vrouw,"[20,30)",600
Overig,Man,"[60,70)",Overig,Vrouw,"[30,40)",240
Overig,Man,"[60,70)",Overig,Vrouw,"[40,50)",790
Overig,Man,"[60,70)",Overig,Vrouw,"[50,60)",7460
Overig,Man,"[60,70)",Overig,Vrouw,"[60,70)",10540
Overig,Man,"[60,70)",Overig,Vrouw,"[70,80)",3120
Overig,Man,"[60,70)",Surinaams,Vrouw,"[50,60)",10
Overig,Man,"[60,70)",Surinaams,Vrouw,"[60,70)",10
Overig,Man,"[70,80)",Autochtoon,Vrouw,"[50,60)",70
Overig,Man,"[70,80)",Autochtoon,Vrouw,"[60,70)",1770
Overig,Man,"[70,80)",Autochtoon,Vrouw,"[70,80)",38750
Overig,Man,"[70,80)",Overig,Man,"[0,20)",80
Overig,Man,"[70,80)",Overig,Man,"[20,30)",20
Overig,Man,"[70,80)",Overig,Vrouw,"[0,20)",30
Overig,Man,"[70,80)",Overig,Vrouw,"[20,30)",30
Overig,Man,"[70,80)",Overig,Vrouw,"[30,40)",10
Overig,Man,"[70,80)",Overig,Vrouw,"[40,50)",10
Overig,Man,"[70,80)",Overig,Vrouw,"[50,60)",20
Overig,Man,"[70,80)",Overig,Vrouw,"[60,70)",9460
Overig,Man,"[70,80)",Overig,Vrouw,"[70,80)",10140
Overig,Vrouw,"[0,20)",Autochtoon,Man,"[0,20)",180
Overig,Vrouw,"[0,20)",Autochtoon,Man,"[20,30)",60
Overig,Vrouw,"[0,20)",Autochtoon,Man,"[30,40)",1030
Overig,Vrouw,"[0,20)",Autochtoon,Man,"[40,50)",1860
Overig,Vrouw,"[0,20)",Autochtoon,Man,"[50,60)",1140
Overig,Vrouw,"[0,20)",Autochtoon,Man,"[60,70)",200
Overig,Vrouw,"[0,20)",Autochtoon,Vrouw,"[0,20)",160
Overig,Vrouw,"[0,20)",Autochtoon,Vrouw,"[20,30)",120
Overig,Vrouw,"[0,20)",Autochtoon,Vrouw,"[30,40)",1090
Overig,Vrouw,"[0,20)",Autochtoon,Vrouw,"[40,50)",1640
Overig,Vrouw,"[0,20)",Autochtoon,Vrouw,"[50,60)",660
Overig,Vrouw,"[0,20)",Autochtoon,Vrouw,"[60,70)",30
Overig,Vrouw,"[0,20)",Marokkaans,Man,"[0,20)",60
